model,year,price,transmission,mileage,tax,mpg,engineSize,fuelType
 Q2,2017,20445,Semi-Auto,12079,150,54.3,1.4,Petrol
 A5,2017,21945,Semi-Auto,16669,150,47.9,2,Petrol
 A4,2017,25950,Semi-Auto,32585,240,38.7,3,Petrol
 Q3,2016,20950,Semi-Auto,28454,150,51.4,2,Diesel
 Q5,2020,48850,Semi-Auto,705,145,34.5,3,Diesel
 Q3,2019,26990,Semi-Auto,4105,145,48.7,2,Diesel
 Q3,2019,31990,Semi-Auto,4740,145,32.1,2,Petrol
 Q3,2019,28445,Automatic,14385,145,31.7,2,Petrol
 Q3,2020,35895,Automatic,3000,145,47.1,2,Diesel
 Q7,2020,53900,Semi-Auto,4000,145,33.2,3,Diesel
 A4,2020,41900,Semi-Auto,4200,145,40.9,3,Diesel
 Q5,2020,48895,Automatic,1000,145,34.5,3,Diesel
 A1,2020,23795,Semi-Auto,1000,145,44.8,1.5,Petrol
 Q8,2020,61795,Semi-Auto,1500,145,32.8,3,Diesel
 A1,2020,25895,Automatic,1500,145,44.1,1,Petrol
 A4,2017,12650,Manual,69000,20,70.6,2,Diesel
 Q2,2017,19495,Semi-Auto,31078,145,52.3,1.4,Petrol
 A1,2018,13995,Manual,11799,150,47.9,1,Petrol
 Q3,2014,14995,Semi-Auto,25440,150,45.6,1.4,Petrol
 Q3,2016,15500,Manual,28585,125,56.5,2,Diesel
 Q3,2017,21888,Semi-Auto,18203,150,53.3,2,Diesel
 Q3,2017,21444,Semi-Auto,10091,150,47.9,1.4,Petrol
 Q3,2017,18444,Semi-Auto,39913,150,47.9,1.4,Petrol
 A4,2015,15888,Semi-Auto,30431,125,56.5,2,Diesel
 A3,2016,15800,Manual,39967,125,57.6,2,Diesel
 A6,2015,17950,Manual,49363,30,62.8,2,Diesel
 Q2,2018,22888,Semi-Auto,14569,145,52.3,1.4,Petrol
 A4,2019,27000,Semi-Auto,4000,145,38.7,2,Petrol
 A5,2019,29745,Manual,3000,145,37.2,2,Petrol
 Q2,2019,18940,Manual,3000,145,49.6,1.6,Diesel
 A5,2019,37295,Automatic,3000,145,45.6,2,Diesel
 Q7,2019,42800,Automatic,4000,145,33.6,3,Diesel
 Q2,2019,28000,Automatic,4000,145,33.2,2,Petrol
 Q5,2019,34450,Semi-Auto,2812,145,38.2,2,Diesel
 Q3,2017,18244,Manual,21916,125,51.4,1.4,Petrol
 A1,2017,14380,Semi-Auto,9362,150,57.6,1.4,Petrol
 A3,2017,15990,Manual,21675,20,60.1,1.4,Petrol
 A4,2016,17888,Semi-Auto,11150,30,55.4,2,Petrol
 Q2,2019,24991,Manual,3708,150,43.5,1.5,Petrol
 A3,2015,11995,Manual,42000,30,57.6,1.4,Petrol
 Q3,2014,14495,Semi-Auto,30000,145,45.6,1.4,Petrol
 Q5,2016,22995,Automatic,28000,200,47.1,2,Diesel
 A3,2015,14995,Manual,24000,20,60.1,1.4,Petrol
 A3,2014,10895,Semi-Auto,33000,20,72.4,1.6,Diesel
 A5,2016,16490,Semi-Auto,38000,165,52.3,2,Diesel
 RS3,2015,26995,Semi-Auto,60457,300,34.9,2.5,Petrol
 A8,2017,24780,Semi-Auto,36354,200,47.1,3,Diesel
 Q3,2017,19460,Semi-Auto,18254,145,47.9,1.4,Petrol
 Q2,2019,23444,Semi-Auto,6780,145,42.2,1.5,Petrol
 A3,2019,19990,Manual,6989,145,44.8,1.5,Petrol
 A6,2017,19888,Manual,21178,150,61.4,2,Diesel
 A1,2016,13888,Semi-Auto,26000,30,56.5,1.4,Petrol
 A1,2017,13766,Manual,6829,150,56.5,1.4,Petrol
 RS5,2018,47895,Semi-Auto,9641,145,32.5,2.9,Petrol
 TT,2017,27495,Semi-Auto,11000,145,40.9,2,Petrol
 A3,2016,16895,Manual,12512,20,60.1,1.4,Petrol
 Q5,2016,22495,Semi-Auto,17550,200,47.1,2,Diesel
 Q5,2016,20888,Semi-Auto,41581,205,47.1,2,Diesel
 Q7,2018,62790,Semi-Auto,25062,150,37.2,4,Diesel
 A6,2019,30444,Automatic,6498,145,50.4,2,Diesel
 Q5,2020,36888,Semi-Auto,4186,145,32.1,2,Petrol
 Q5,2020,53990,Automatic,4394,145,34.5,3,Diesel
 Q3,2016,18888,Semi-Auto,35496,150,47.9,1.4,Petrol
 Q2,2017,17888,Semi-Auto,48201,150,54.3,1.4,Petrol
 Q7,2019,45450,Semi-Auto,14687,145,32.8,3,Diesel
 A6,2017,20450,Semi-Auto,29530,30,61.4,2,Diesel
 A1,2017,13195,Manual,28502,30,56.5,1.4,Petrol
 Q5,2019,36900,Semi-Auto,6000,145,32.1,2,Petrol
 A3,2017,12970,Manual,20661,20,62.8,1,Petrol
 A3,2019,23788,Semi-Auto,14721,145,41.5,1.5,Petrol
 Q3,2019,29990,Semi-Auto,7805,145,31.7,2,Petrol
 Q8,2020,73495,Semi-Auto,1500,150,32.8,3,Diesel
 Q3,2016,21795,Semi-Auto,8325,150,47.9,1.4,Petrol
 A5,2014,13495,Manual,31650,150,49.6,1.8,Petrol
 A3,2019,23690,Semi-Auto,7594,150,42.2,1.5,Petrol
 Q5,2019,33790,Semi-Auto,5799,150,38.2,2,Diesel
 A4,2017,19495,Manual,14417,0,74.3,2,Diesel
 A3,2017,15495,Manual,12033,20,60.1,1,Petrol
 Q2,2017,19895,Manual,16000,145,50.4,1.4,Petrol
 Q7,2017,51895,Semi-Auto,15955,145,39.2,4,Diesel
 A4,2019,24895,Semi-Auto,3679,145,38.7,2,Petrol
 A4,2018,28950,Semi-Auto,11986,145,36.7,3,Petrol
 A5,2019,26990,Semi-Auto,3481,145,39.8,2,Petrol
 A3,2020,26990,Semi-Auto,3000,145,44.1,1.5,Petrol
 A5,2020,26990,Semi-Auto,3000,145,39.8,2,Petrol
 A5,2020,31246,Semi-Auto,3000,145,40.4,2,Petrol
 A1,2017,19250,Manual,16307,235,39.8,2,Petrol
 Q5,2019,36681,Semi-Auto,6671,145,38.2,2,Diesel
 Q3,2017,20000,Semi-Auto,24498,145,55.4,2,Diesel
 A6,2018,30990,Semi-Auto,30569,145,50.4,3,Diesel
 A3,2017,15750,Manual,23525,20,60.1,1.4,Petrol
 Q2,2019,26295,Automatic,9100,145,46.3,2,Diesel
 Q3,2019,34495,Automatic,4500,145,45.6,2,Diesel
 Q5,2019,35495,Semi-Auto,2500,145,38.2,2,Diesel
 A3,2019,23900,Semi-Auto,6000,145,52.3,1.6,Diesel
 Q2,2019,27895,Semi-Auto,6000,145,33.2,2,Petrol
 Q7,2017,35950,Semi-Auto,22668,145,47.9,3,Diesel
 A5,2019,26896,Semi-Auto,8445,145,39.8,2,Petrol
 Q3,2016,19990,Semi-Auto,29241,200,42.2,2,Petrol
 A3,2019,25990,Semi-Auto,6134,145,51.4,2,Diesel
 Q2,2019,23888,Semi-Auto,5257,145,46.3,1.6,Diesel
 A3,2019,21444,Manual,4520,145,51.4,1.6,Diesel
 Q7,2019,42888,Semi-Auto,2249,145,33.6,3,Diesel
 A3,2019,23980,Semi-Auto,4894,145,50.4,2,Diesel
 A3,2020,21946,Manual,3000,145,51.4,1.6,Diesel
 Q3,2020,26945,Manual,3000,145,39.8,1.5,Petrol
 Q3,2018,21446,Manual,11500,145,49.6,1.4,Petrol
 Q2,2019,20746,Manual,100,145,49.6,1.6,Diesel
 Q2,2019,19946,Manual,100,145,49.6,1.6,Diesel
 Q7,2017,33946,Automatic,27000,145,47.9,3,Diesel
 Q3,2019,39945,Automatic,1000,145,31.4,2,Petrol
 A3,2019,22990,Manual,6128,145,55.4,2,Diesel
 A3,2019,21990,Automatic,4100,145,52.3,1.6,Diesel
 Q2,2019,19560,Manual,7052,145,42.8,1.5,Petrol
 A5,2019,27761,Semi-Auto,1626,145,51.4,2,Diesel
 Q3,2017,19250,Manual,28368,145,56.5,2,Diesel
 Q3,2017,25444,Semi-Auto,10255,145,40.4,2,Petrol
 TT,2016,17750,Semi-Auto,38812,160,43.5,2,Petrol
 Q3,2019,25444,Manual,8445,145,42.8,2,Diesel
 A3,2019,22990,Automatic,5310,145,43.5,1.5,Petrol
 A1,2020,22990,Semi-Auto,3311,145,44.8,1.5,Petrol
 A1,2020,19250,Manual,2004,145,48.7,1,Petrol
 A3,2016,15990,Manual,21577,20,68.9,1.6,Diesel
 A6,2018,17650,Manual,15957,145,65.7,2,Diesel
 Q7,2017,45690,Automatic,36537,300,39.2,4,Diesel
 A3,2019,24444,Semi-Auto,3140,145,51.4,2,Diesel
 A3,2019,23237,Semi-Auto,3188,145,42.2,1.5,Petrol
 A3,2017,19500,Manual,7251,30,60.1,1.4,Petrol
 A4,2019,26999,Semi-Auto,6129,145,44.8,2,Diesel
 A4,2017,20000,Manual,11966,145,51.4,1.4,Petrol
 A4,2015,13375,Manual,34343,20,67.3,2,Diesel
 A3,2017,12525,Manual,52286,145,56.5,1.5,Petrol
 TT,2017,25750,Manual,33249,235,38.7,2,Petrol
 A5,2018,24825,Semi-Auto,26693,145,50.4,2,Petrol
 A3,2017,17250,Manual,41293,20,65.7,2,Diesel
 A5,2019,31425,Automatic,2500,145,37.7,2,Petrol
 Q2,2020,24888,Manual,1500,145,45.6,1,Petrol
 Q3,2019,26888,Manual,7419,145,40.9,2,Diesel
 Q2,2019,22888,Manual,1366,145,43.5,1.5,Petrol
 A3,2019,22990,Semi-Auto,4576,145,43.5,1.5,Petrol
 Q2,2019,27000,Semi-Auto,7481,145,46.3,2,Diesel
 A5,2016,16990,Manual,17230,145,54.3,2,Diesel
 A1,2018,16990,Semi-Auto,14682,145,56.5,1.4,Petrol
 A3,2016,12875,Manual,45258,20,60.1,1.4,Petrol
 A4,2017,17600,Manual,25974,145,51.4,1.4,Petrol
 A6,2018,24475,Semi-Auto,22929,145,61.4,2,Diesel
 A5,2018,24675,Semi-Auto,28041,145,50.4,2,Petrol
 A4,2017,17175,Manual,37424,20,68.9,2,Diesel
 A6,2017,17875,Semi-Auto,41672,20,64.2,2,Diesel
 A4,2018,20800,Manual,25208,145,48.7,1.4,Petrol
 A3,2017,15950,Manual,23581,145,50.4,2,Petrol
 A4,2017,16200,Manual,28692,125,50.4,2,Petrol
 A5,2018,23950,Manual,27601,145,48.7,2,Petrol
 A4,2018,22400,Semi-Auto,27953,145,57.6,2,Diesel
 A5,2018,24475,Semi-Auto,34733,145,50.4,2,Petrol
 TT,2017,20700,Semi-Auto,24247,160,44.8,2,Petrol
 A3,2017,25650,Automatic,14883,145,43.5,2,Petrol
 A4,2017,16725,Semi-Auto,75882,145,53.3,3,Diesel
 A5,2017,20500,Semi-Auto,21253,30,55.4,2,Petrol
 Q3,2018,27525,Semi-Auto,15892,145,40.4,2,Petrol
 A5,2017,19175,Manual,34251,30,64.2,2,Diesel
 TT,2017,20275,Semi-Auto,29163,160,43.5,2,Petrol
 A5,2019,27450,Automatic,2500,145,40.4,2,Petrol
 A6,2019,26450,Automatic,5950,145,50.4,2,Diesel
 Q3,2017,21946,Semi-Auto,17266,145,47.9,1.4,Petrol
 Q5,2019,35490,Semi-Auto,6255,145,32.1,2,Petrol
 A1,2019,23946,Automatic,500,145,44.1,1,Petrol
 A5,2019,36990,Automatic,2500,145,38.7,2,Petrol
 A1,2020,21746,Semi-Auto,3000,145,44.8,1,Petrol
 TT,2019,31946,Semi-Auto,5500,145,34,2,Petrol
 A3,2019,22690,Semi-Auto,1348,150,42.2,1.5,Petrol
 A6,2020,34746,Semi-Auto,2500,150,50.4,2,Diesel
 A4,2018,30450,Automatic,11775,145,37.7,3,Petrol
 A5,2017,18400,Semi-Auto,34425,145,70.6,2,Diesel
 A4,2017,16725,Manual,24285,145,52.3,1.4,Petrol
 A3,2017,19425,Semi-Auto,24994,30,57.6,1.4,Petrol
 A4,2017,18925,Manual,22164,20,68.9,2,Diesel
 A4,2018,19900,Manual,17269,145,51.4,1.4,Petrol
 A5,2016,16600,Manual,35359,145,53.3,2,Diesel
 A4,2017,19025,Automatic,11754,145,51.4,1.4,Petrol
 A3,2016,13700,Manual,40264,125,52.3,1.4,Petrol
 A1,2017,14995,Manual,9500,145,55.4,1.4,Petrol
 A3,2019,21690,Semi-Auto,8852,150,42.2,1.5,Petrol
 A3,2017,14975,Manual,27073,20,60.1,1.4,Petrol
 TT,2017,21000,Semi-Auto,25144,200,42.8,2,Petrol
 A4,2017,20725,Semi-Auto,54653,145,56.5,2,Diesel
 A6,2018,27850,Semi-Auto,38625,145,54.3,3,Diesel
 A3,2017,12575,Manual,36792,20,61.4,1.4,Petrol
 A4,2017,17850,Manual,28630,20,68.9,2,Diesel
 A6,2017,28450,Semi-Auto,34907,235,43.5,3,Diesel
 A6,2017,15525,Manual,39234,30,65.7,2,Diesel
 A5,2020,26990,Semi-Auto,3000,145,39.8,2,Petrol
 A3,2019,23490,Semi-Auto,12927,145,42.2,1.5,Petrol
 Q3,2019,29890,Semi-Auto,15039,145,31.7,2,Petrol
 Q8,2019,58450,Automatic,7000,145,33.6,3,Diesel
 A5,2019,31245,Automatic,2500,145,37.7,2,Petrol
 A6,2019,26746,Automatic,3000,145,47.9,2,Diesel
 Q2,2019,19450,Manual,1000,145,49.6,1.6,Diesel
 A5,2017,23125,Semi-Auto,24140,145,61.4,2,Diesel
 A5,2017,20750,Semi-Auto,41748,145,65.7,2,Diesel
 A6,2017,18950,Semi-Auto,36627,145,64.2,2,Diesel
 A6,2018,26125,Semi-Auto,31945,145,54.3,2,Diesel
 A4,2017,16000,Semi-Auto,26048,145,72.4,2,Diesel
 A7,2017,21150,Semi-Auto,34132,30,62.8,3,Diesel
 A3,2017,12975,Manual,31585,145,60.1,1,Petrol
 Q7,2017,33075,Semi-Auto,47380,200,47.9,3,Diesel
 A3,2016,12000,Manual,29954,20,60.1,1,Petrol
 A3,2017,17800,Manual,38555,20,70.6,1.6,Diesel
 A5,2014,13350,Semi-Auto,52140,145,56.5,2,Diesel
 Q3,2013,13025,Semi-Auto,46022,200,47.9,2,Diesel
 TT,2016,15400,Manual,33833,30,62.8,2,Diesel
 A3,2017,24075,Semi-Auto,16048,145,43.5,2,Petrol
 A4,2016,16025,Manual,33833,30,64.2,2,Diesel
 Q3,2017,25300,Semi-Auto,21212,145,40.4,2,Petrol
 A5,2017,19225,Semi-Auto,45029,30,65.7,2,Diesel
 Q3,2016,19700,Semi-Auto,27969,160,50.4,2,Diesel
 Q3,2016,17325,Manual,39551,145,52.3,2,Diesel
 A4,2018,16300,Semi-Auto,46415,145,51.4,1.4,Petrol
 A1,2017,11225,Manual,29372,0,67.3,1,Petrol
 A5,2018,21000,Manual,24111,145,67.3,2,Diesel
 A4,2017,18450,Semi-Auto,36044,30,64.2,3,Diesel
 A4,2017,20250,Manual,11368,145,51.4,1.4,Petrol
 A3,2016,14175,Manual,61191,20,68.9,1.6,Diesel
 A3,2017,19325,Manual,8014,30,56.5,1.4,Petrol
 A3,2017,16625,Semi-Auto,53222,30,61.4,2,Diesel
 A4,2018,20175,Manual,16217,145,51.4,1.4,Petrol
 Q3,2017,22075,Semi-Auto,28619,145,53.3,2,Diesel
 Q3,2015,15997,Automatic,13862,145,53.3,2,Diesel
 Q3,2016,16495,Manual,38541,145,49.6,1.4,Petrol
 A3,2018,19999,Manual,10697,145,54.3,1.5,Petrol
 A4,2017,16150,Manual,26970,145,52.3,1.4,Petrol
 A3,2017,15700,Semi-Auto,26598,30,58.9,1.4,Petrol
 A6,2018,22875,Semi-Auto,25126,145,61.4,2,Diesel
 A5,2017,18350,Manual,24817,125,50.4,2,Petrol
 A3,2017,17875,Semi-Auto,49524,30,56.5,1.4,Petrol
 A5,2018,22225,Semi-Auto,37377,145,62.8,2,Diesel
 A4,2017,19700,Semi-Auto,24256,145,50.4,2,Petrol
 A4,2017,17575,Manual,49095,30,67.3,2,Diesel
 Q3,2018,26800,Semi-Auto,16523,145,40.4,2,Petrol
 Q3,2016,16995,Automatic,29985,145,51.4,2,Diesel
 A1,2013,8399,Manual,23954,125,53.3,1.4,Petrol
 A4,2017,18050,Manual,26592,20,68.9,2,Diesel
 A5,2018,22500,Manual,23251,145,64.2,2,Diesel
 A5,2017,15175,Manual,35253,20,67.3,2,Diesel
 A5,2018,24300,Manual,25120,145,47.1,2,Petrol
 A5,2018,21250,Manual,27427,145,67.3,2,Diesel
 A4,2014,10495,Semi-Auto,54713,125,58.9,2,Diesel
 Q5,2014,21995,Semi-Auto,49875,260,41.5,3,Diesel
 Q5,2016,21350,Semi-Auto,25257,200,47.1,2,Diesel
 A5,2016,15375,Manual,32962,125,60.1,2,Diesel
 Q2,2017,16000,Manual,57332,30,61.4,1.6,Diesel
 A4,2017,15950,Manual,41830,20,70.6,2,Diesel
 A4,2018,19575,Manual,7919,145,52.3,1.4,Petrol
 Q3,2018,27175,Semi-Auto,22625,145,40.4,2,Petrol
 Q7,2018,33075,Semi-Auto,37923,145,48.7,3,Diesel
 A3,2016,10275,Manual,69037,20,68.9,2,Diesel
 A4,2018,18750,Manual,16001,145,52.3,1.4,Petrol
 A5,2018,22400,Semi-Auto,22936,145,52.3,1.4,Petrol
 A5,2018,31050,Semi-Auto,17671,145,36.7,3,Petrol
 TT,2016,17350,Manual,7908,145,47.1,1.8,Petrol
 A4,2017,22950,Automatic,30195,145,54.3,3,Diesel
 A1,2013,8995,Manual,39761,125,53.3,1.4,Petrol
 Q2,2018,19760,Manual,9899,145,50.4,1.4,Petrol
 A1,2017,11499,Manual,25423,0,67.3,1,Petrol
 A3,2017,22991,Semi-Auto,25624,145,44.1,2,Petrol
 A6,2017,35991,Semi-Auto,25284,325,29.4,4,Petrol
 A1,2016,12495,Manual,11180,30,55.4,1.4,Petrol
 A1,2018,13199,Automatic,27264,145,64.2,1,Petrol
 A4,2018,24000,Semi-Auto,26618,150,57.6,2,Diesel
 A3,2017,23575,Semi-Auto,45380,145,43.5,2,Petrol
 A5,2019,24975,Semi-Auto,17912,145,40.4,2,Petrol
 A3,2017,13350,Manual,47900,20,60.1,1.4,Petrol
 A3,2017,18050,Semi-Auto,33268,30,56.5,1.4,Petrol
 Q7,2016,32750,Semi-Auto,41638,200,47.9,3,Diesel
 A3,2016,12400,Manual,36149,0,74.3,1.6,Diesel
 A5,2018,25775,Semi-Auto,28210,145,50.4,2,Petrol
 A4,2018,17300,Manual,24140,145,52.3,1.4,Petrol
 A3,2017,20990,Semi-Auto,28000,145,56.5,2,Diesel
 TT,2020,33888,Manual,905,145,34.9,2,Petrol
 Q5,2017,26500,Semi-Auto,14500,150,40.9,2,Petrol
 A8,2018,34500,Semi-Auto,12640,150,50.4,3,Diesel
 A1,2015,13450,Semi-Auto,42214,30,58.9,1.4,Petrol
 A4,2018,17300,Manual,14017,150,51.4,1.4,Petrol
 A1,2018,14750,Manual,11066,150,57.7,1.4,Petrol
 A4,2018,27850,Semi-Auto,8874,150,36.7,3,Petrol
 A3,2016,15399,Manual,22501,30,57.6,1.4,Petrol
 A6,2019,34000,Semi-Auto,2000,145,39.2,3,Diesel
 A5,2017,22500,Semi-Auto,35772,145,60.1,3,Diesel
 A4,2017,13550,Manual,35412,125,53.3,1.4,Petrol
 A5,2018,21600,Manual,23171,145,67.3,2,Diesel
 A3,2017,13700,Manual,32618,20,67.3,2,Diesel
 A3,2017,13875,Manual,26709,20,70.6,1.6,Diesel
 A7,2017,25400,Semi-Auto,24592,145,52.3,3,Diesel
 Q2,2017,19300,Semi-Auto,20814,145,54.3,1.4,Petrol
 A1,2019,22990,Automatic,2405,145,44.1,1,Petrol
 A1,2020,18500,Manual,2500,145,48.7,1,Petrol
 Q3,2020,30990,Semi-Auto,476,150,40.4,1.5,Petrol
 A3,2020,29990,Semi-Auto,8215,145,34.5,2,Petrol
 Q3,2018,23000,Semi-Auto,15412,150,47.9,1.4,Petrol
 A5,2017,20500,Manual,7431,150,68.9,2,Diesel
 Q5,2015,22750,Semi-Auto,27390,240,37.7,2,Petrol
 A6,2017,20500,Semi-Auto,49626,150,61.4,2,Diesel
 A3,2016,14500,Manual,23844,20,68.9,1.6,Diesel
 A4,2017,16575,Manual,14912,145,52.3,1.4,Petrol
 A3,2017,20875,Manual,12650,145,54.3,1.5,Petrol
 A5,2016,18725,Manual,22677,30,67.3,2,Diesel
 A4,2017,17190,Semi-Auto,41000,30,53.3,2,Petrol
 A1,2020,18500,Manual,641,145,48.7,1,Petrol
 Q5,2020,35990,Semi-Auto,3309,145,38.2,2,Diesel
 Q3,2020,31990,Semi-Auto,2649,145,31.4,2,Petrol
 Q3,2020,30990,Semi-Auto,9985,145,31.4,2,Petrol
 A5,2019,29990,Automatic,10000,145,50.4,2,Diesel
 Q2,2019,23888,Automatic,2544,145,42.2,1.5,Petrol
 A5,2019,26990,Semi-Auto,1475,145,39.8,2,Petrol
 A6,2019,29990,Automatic,3918,145,47.9,2,Diesel
 Q3,2017,19990,Semi-Auto,26821,145,47.9,1.4,Petrol
 Q3,2019,32888,Semi-Auto,6022,145,32.1,2,Petrol
 Q8,2019,49990,Semi-Auto,3062,145,33.6,3,Diesel
 A3,2017,23475,Semi-Auto,27524,160,43.5,2,Petrol
 A5,2018,24000,Manual,26376,145,47.1,2,Petrol
 A3,2016,13800,Manual,41298,20,60.1,1.4,Petrol
 A1,2016,16125,Manual,20912,30,56.5,1.4,Petrol
 A1,2017,12200,Manual,18054,30,57.6,1.4,Petrol
 A3,2017,12250,Manual,38239,20,70.6,1.6,Diesel
 A3,2018,19150,Manual,15937,145,53.3,1.5,Petrol
 Q5,2016,20700,Semi-Auto,32268,200,47.1,2,Diesel
 A1,2016,13350,Manual,6828,0,67.3,1,Petrol
 A5,2016,18575,Semi-Auto,53893,160,50.4,2,Diesel
 A3,2016,12800,Manual,21771,20,62.8,1,Petrol
 Q3,2019,27990,Semi-Auto,6045,145,32.5,2,Petrol
 Q3,2019,24990,Manual,2721,145,42.8,2,Diesel
 Q5,2019,35990,Semi-Auto,8186,145,32.1,2,Petrol
 A3,2017,14990,Manual,24964,20,60.1,1.4,Petrol
 A3,2017,19990,Manual,31191,145,58.9,2,Diesel
 Q2,2017,20990,Semi-Auto,20630,145,57.7,2,Diesel
 A1,2019,21990,Semi-Auto,3424,145,44.8,1.5,Petrol
 A1,2020,19490,Manual,4000,150,47.9,1,Petrol
 A1,2020,21840,Semi-Auto,315,150,44.8,1.5,Petrol
 A1,2020,18500,Manual,500,150,49.6,1,Petrol
 Q3,2020,30990,Semi-Auto,500,150,40.4,1.5,Petrol
 Q2,2020,25888,Semi-Auto,4000,145,42.2,1.5,Petrol
 Q2,2020,23888,Manual,4000,145,43.5,1.5,Petrol
 Q2,2020,25888,Semi-Auto,4000,145,42.2,1.5,Petrol
 A3,2017,14790,Manual,16023,145,60.1,1.4,Petrol
 A4,2016,15990,Manual,46778,30,62.8,2,Diesel
 A1,2018,12475,Manual,20560,145,67.3,1,Petrol
 A1,2018,15300,Manual,13741,145,67.3,1,Petrol
 A1,2016,12650,Manual,32137,0,80.7,1.6,Diesel
 A4,2017,24725,Semi-Auto,51249,235,37.7,3,Petrol
 A3,2018,14175,Manual,16680,145,62.8,1,Petrol
 A4,2017,12425,Manual,50598,125,53.3,1.4,Petrol
 Q3,2020,30990,Semi-Auto,1000,150,40.4,1.5,Petrol
 A3,2019,17996,Manual,14739,150,51.4,1.6,Diesel
 A3,2019,18000,Manual,7030,150,47.1,1,Petrol
 Q3,2018,25490,Semi-Auto,9300,150,45.6,1.4,Petrol
 Q3,2017,20690,Semi-Auto,17787,150,53.3,2,Diesel
 TT,2016,24000,Semi-Auto,26300,205,40.9,2,Petrol
 Q5,2020,37444,Semi-Auto,4000,145,32.1,2,Petrol
 Q2,2020,25888,Semi-Auto,4000,145,42.2,1.5,Petrol
 Q3,2020,26888,Manual,4000,145,40.9,1.5,Petrol
 Q3,2019,32444,Semi-Auto,4000,145,31.4,2,Petrol
 A1,2019,21840,Semi-Auto,3215,145,44.8,1.5,Petrol
 Q3,2019,26990,Semi-Auto,4000,145,39.2,1.5,Petrol
 TT,2019,31990,Manual,7138,145,34.9,2,Petrol
 Q3,2018,21890,Semi-Auto,10152,145,47.9,2,Petrol
 Q7,2018,41990,Semi-Auto,16416,145,33.2,3,Diesel
 A6,2014,15990,Manual,26000,30,62.8,2,Diesel
 A1,2017,9790,Manual,50095,0,76.3,1.6,Diesel
 Q3,2017,16990,Manual,39120,125,51.4,1.4,Petrol
 A3,2018,19490,Semi-Auto,30319,145,56.5,1.5,Petrol
 A3,2019,21440,Semi-Auto,14686,145,42.2,1.5,Petrol
 Q3,2019,29890,Semi-Auto,9455,145,31.7,2,Petrol
 A3,2019,21490,Semi-Auto,14090,145,42.2,1.5,Petrol
 A3,2019,21490,Semi-Auto,14583,145,42.2,1.5,Petrol
 A3,2019,20990,Semi-Auto,14488,145,42.2,1.5,Petrol
 Q7,2016,28990,Semi-Auto,65019,200,47.9,3,Diesel
 A3,2019,30950,Semi-Auto,50,145,34.9,2,Petrol
 RS6,2016,49950,Semi-Auto,22500,325,29.4,4,Petrol
 A8,2018,37750,Semi-Auto,3027,145,40.4,3,Diesel
 Q3,2019,28950,Semi-Auto,6793,145,38.2,1.5,Petrol
 A3,2018,20990,Semi-Auto,11500,145,56.5,1.5,Petrol
 A1,2017,18000,Semi-Auto,32523,145,56.5,1.4,Petrol
 Q2,2019,23888,Semi-Auto,4165,145,42.2,1.5,Petrol
 Q2,2020,25888,Semi-Auto,1551,145,42.2,1.5,Petrol
 A1,2020,19790,Manual,5080,145,47.9,1,Petrol
 A1,2020,27880,Semi-Auto,3273,145,44.1,1.5,Petrol
 Q2,2020,23888,Manual,4000,145,43.5,1.5,Petrol
 A5,2019,27444,Semi-Auto,2363,145,40.4,2,Petrol
 A1,2019,26500,Semi-Auto,1799,145,44.8,1,Petrol
 Q2,2019,28888,Semi-Auto,3404,145,33.2,2,Petrol
 Q5,2019,32490,Automatic,4838,145,38.2,2,Diesel
 A5,2019,36444,Semi-Auto,10897,145,47.9,2,Diesel
 Q2,2019,19990,Manual,942,145,47.1,1,Petrol
 Q7,2018,53990,Semi-Auto,16753,145,39.2,4,Diesel
 Q2,2019,22990,Semi-Auto,10229,145,40.9,1.5,Petrol
 Q5,2019,34990,Semi-Auto,60,145,38.2,2,Diesel
 A3,2017,13990,Manual,20026,20,61.4,1.4,Petrol
 A3,2017,16440,Manual,25227,145,50.4,2,Petrol
 A8,2019,42888,Semi-Auto,1000,145,40.4,3,Diesel
 A6,2019,31950,Semi-Auto,150,145,47.9,2,Diesel
 A6,2019,44950,Semi-Auto,8000,150,35.8,3,Diesel
 TT,2016,17000,Manual,19860,145,47.1,1.8,Petrol
 Q5,2016,18100,Manual,42089,200,48.7,2,Diesel
 RS6,2015,46465,Automatic,19963,325,29.4,4,Petrol
 Q3,2016,14875,Manual,29897,125,50.4,1.4,Petrol
 A4,2019,39990,Automatic,5243,145,40.9,3,Diesel
 Q2,2019,22440,Manual,7178,145,42.2,1,Petrol
 A3,2019,22990,Semi-Auto,7470,145,40.4,2,Petrol
 Q5,2019,35990,Semi-Auto,9805,145,38.2,2,Diesel
 Q5,2019,33990,Semi-Auto,4327,145,38.2,2,Diesel
 A7,2019,47990,Semi-Auto,2999,145,35.8,3,Diesel
 A3,2015,14990,Manual,39522,20,60.1,1.4,Petrol
 Q7,2019,52950,Semi-Auto,4750,145,32.8,3,Diesel
 A4,2019,25450,Semi-Auto,4750,145,45.6,2,Diesel
 A3,2019,21450,Manual,2800,145,51.4,1.6,Diesel
 A4,2016,21999,Semi-Auto,30675,30,61.4,3,Diesel
 A1,2019,21999,Manual,2250,145,46.3,1.5,Petrol
 A5,2019,26450,Semi-Auto,4750,145,39.8,2,Petrol
 Q2,2019,25750,Semi-Auto,6445,145,40.9,1.5,Petrol
 A3,2019,22950,Semi-Auto,6540,145,53.3,1.6,Diesel
